# version: e111_eg58_p18_f463989d
# date: 10/1/2024, 1:22:27 PM
# organism: hsapiens
# all results: false
# ordered: false
# no iea: false
# sources: GO:MF,GO:BP,GO:CC,KEGG,REAC,WP,TF,MIRNA,HPA,CORUM,HP
# combined: false
# numeric ns: ENTREZGENE_ACC
# domain scope: annotated
# measure underrepresentation: false
# significance threshold method: g_SCS
# user threshold: 0.05
# no evidences: false
# query genes included: query_1<ENSG00000148400,ENSG00000132535,ENSG00000139549,ENSG00000198838,ENSG00000157322,ENSG00000145687,ENSG00000089250,ENSG00000105426,ENSG00000103254,ENSG00000140368,ENSG00000172824,ENSG00000109971,ENSG00000166444,ENSG00000110031,ENSG00000129007,ENSG00000133835,ENSG00000137486,ENSG00000203740,ENSG00000188612,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000237172,ENSG00000175470,ENSG00000050820,ENSG00000139197,ENSG00000153485,ENSG00000167378,ENSG00000152229,ENSG00000221886,ENSG00000206069,ENSG00000088832,ENSG00000120899,ENSG00000213965,ENSG00000204256,ENSG00000132589,ENSG00000197037,ENSG00000177885,ENSG00000116030,ENSG00000221874,ENSG00000176533,ENSG00000067365,ENSG00000214562,ENSG00000119782,ENSG00000178372,ENSG00000189350,ENSG00000198363,ENSG00000078369,ENSG00000169717,ENSG00000165059,ENSG00000137312,ENSG00000169083,ENSG00000244462,ENSG00000197122,ENSG00000162521,ENSG00000184292,ENSG00000142875,ENSG00000203791,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000196218,ENSG00000139160,ENSG00000166321,ENSG00000180900,ENSG00000168214,ENSG00000188322,ENSG00000188100,ENSG00000169398,ENSG00000166407,ENSG00000108175,ENSG00000141404,ENSG00000186439,ENSG00000146757,ENSG00000185522,ENSG00000183310,ENSG00000183715,ENSG00000080815,ENSG00000184716,ENSG00000100077,ENSG00000178363,ENSG00000173020,ENSG00000175356,ENSG00000072062,ENSG00000171806,ENSG00000171813,ENSG00000169925,ENSG00000169885,ENSG00000170606,ENSG00000164690,ENSG00000163501,ENSG00000162928,ENSG00000161533,ENSG00000160014,ENSG00000156521,ENSG00000150787,ENSG00000146700,ENSG00000146648,ENSG00000144401,ENSG00000141736,ENSG00000140876,ENSG00000089159,ENSG00000138798,ENSG00000141867,ENSG00000118729,ENSG00000137727,ENSG00000136943,ENSG00000136159,ENSG00000135617,ENSG00000130950,ENSG00000130726,ENSG00000127947,ENSG00000127588,ENSG00000108788,ENSG00000126243,ENSG00000112874,ENSG00000004468,ENSG00000103653>
# query genes not included: ,
# query genes duplicates: none
"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","transport","GO:0006810","false","0.04803338750278201","1.3184567841316401","4350","104","40","21031","ENSG00000148400,ENSG00000132535,ENSG00000198838,ENSG00000089250,ENSG00000140368,ENSG00000109971,ENSG00000137486,ENSG00000141480,ENSG00000139197,ENSG00000153485,ENSG00000088832,ENSG00000120899,ENSG00000132589,ENSG00000177885,ENSG00000116030,ENSG00000119782,ENSG00000198363,ENSG00000137312,ENSG00000197122,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000196218,ENSG00000180900,ENSG00000169398,ENSG00000186439,ENSG00000080815,ENSG00000100077,ENSG00000173020,ENSG00000072062,ENSG00000170606,ENSG00000164690,ENSG00000162928,ENSG00000160014,ENSG00000146648,ENSG00000138798,ENSG00000118729,ENSG00000130726,ENSG00000004468,ENSG00000103653"
"GO:BP","protein splicing","GO:0030908","false","0.04843969094554689","1.3147986364016477","2","104","2","21031","ENSG00000164690,ENSG00000163501"
"GO:BP","regulation of cell adhesion involved in heart morphogenesis","GO:0061344","false","0.04843969094554689","1.3147986364016477","2","104","2","21031","ENSG00000148400,ENSG00000168214"
"GO:BP","intein-mediated protein splicing","GO:0016539","false","0.04843969094554689","1.3147986364016477","2","104","2","21031","ENSG00000164690,ENSG00000163501"
"GO:BP","regulation of ubiquitin-dependent protein catabolic process","GO:2000058","false","0.04904290053694671","1.3094238523163333","173","104","7","21031","ENSG00000188612,ENSG00000120899,ENSG00000116030,ENSG00000169398,ENSG00000080815,ENSG00000164690,ENSG00000138798"
"GO:CC","sarcoplasmic reticulum membrane","GO:0033017","true","3.405210150673196e-10","9.467856080678825","44","113","9","22097","ENSG00000198838,ENSG00000088832,ENSG00000119782,ENSG00000198363,ENSG00000143318,ENSG00000198626,ENSG00000196218,ENSG00000186439,ENSG00000118729"
"GO:CC","sarcoplasmic reticulum","GO:0016529","false","1.6501819941755163e-9","8.782468155963366","75","113","10","22097","ENSG00000198838,ENSG00000089250,ENSG00000088832,ENSG00000119782,ENSG00000198363,ENSG00000143318,ENSG00000198626,ENSG00000196218,ENSG00000186439,ENSG00000118729"
"GO:CC","sarcoplasm","GO:0016528","false","1.4899438922972285e-8","7.826830085765247","93","113","10","22097","ENSG00000198838,ENSG00000089250,ENSG00000088832,ENSG00000119782,ENSG00000198363,ENSG00000143318,ENSG00000198626,ENSG00000196218,ENSG00000186439,ENSG00000118729"
"GO:CC","calcium channel complex","GO:0034704","false","1.492071940755596e-7","6.826210236702519","84","113","9","22097","ENSG00000198838,ENSG00000088832,ENSG00000119782,ENSG00000198363,ENSG00000198626,ENSG00000196218,ENSG00000072062,ENSG00000160014,ENSG00000118729"
"GO:CC","junctional sarcoplasmic reticulum membrane","GO:0014701","false","2.547677599076898e-7","6.593855531517555","10","113","5","22097","ENSG00000198363,ENSG00000198626,ENSG00000196218,ENSG00000186439,ENSG00000118729"
"GO:CC","microbody lumen","GO:0031907","true","0.0000023508483669819495","5.628775382575097","51","113","7","22097","ENSG00000133835,ENSG00000139197,ENSG00000213965,ENSG00000161533,ENSG00000156521,ENSG00000140876,ENSG00000112874"
"GO:CC","peroxisomal matrix","GO:0005782","false","0.0000023508483669819495","5.628775382575097","51","113","7","22097","ENSG00000133835,ENSG00000139197,ENSG00000213965,ENSG00000161533,ENSG00000156521,ENSG00000140876,ENSG00000112874"
"GO:CC","cation channel complex","GO:0034703","true","0.0000030428982774348346","5.516712565646152","207","113","11","22097","ENSG00000132535,ENSG00000198838,ENSG00000088832,ENSG00000116030,ENSG00000119782,ENSG00000198363,ENSG00000198626,ENSG00000196218,ENSG00000072062,ENSG00000160014,ENSG00000118729"
"GO:CC","plasma membrane protein complex","GO:0098797","true","0.000008009123009381773","5.096415036105272","718","113","18","22097","ENSG00000132535,ENSG00000160691,ENSG00000088832,ENSG00000120899,ENSG00000132589,ENSG00000177885,ENSG00000116030,ENSG00000176533,ENSG00000078369,ENSG00000137312,ENSG00000143801,ENSG00000196218,ENSG00000141404,ENSG00000080815,ENSG00000160014,ENSG00000146648,ENSG00000141736,ENSG00000127588"
"GO:CC","Z disc","GO:0030018","false","0.000009562153589070508","5.019444284866322","134","113","9","22097","ENSG00000198838,ENSG00000088832,ENSG00000119782,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000196218,ENSG00000080815,ENSG00000118729"
"GO:CC","I band","GO:0031674","false","0.00002398169783735578","4.620120073310039","149","113","9","22097","ENSG00000198838,ENSG00000088832,ENSG00000119782,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000196218,ENSG00000080815,ENSG00000118729"
"GO:CC","cell cortex","GO:0005938","false","0.000024346466001949272","4.613564069654206","314","113","12","22097","ENSG00000132535,ENSG00000166444,ENSG00000120899,ENSG00000132589,ENSG00000177885,ENSG00000198363,ENSG00000137312,ENSG00000143801,ENSG00000196218,ENSG00000169398,ENSG00000080815,ENSG00000089159"
"GO:CC","bounding membrane of organelle","GO:0098588","false","0.000038422773379202604","4.415411290702503","2203","113","31","22097","ENSG00000148400,ENSG00000132535,ENSG00000139549,ENSG00000198838,ENSG00000105426,ENSG00000109971,ENSG00000133835,ENSG00000137486,ENSG00000237172,ENSG00000139197,ENSG00000153485,ENSG00000088832,ENSG00000132589,ENSG00000119782,ENSG00000198363,ENSG00000078369,ENSG00000137312,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000196218,ENSG00000186439,ENSG00000080815,ENSG00000164690,ENSG00000163501,ENSG00000162928,ENSG00000161533,ENSG00000146648,ENSG00000141736,ENSG00000138798,ENSG00000118729"
"GO:CC","sarcoplasmic reticulum lumen","GO:0033018","false","0.00004288965053506977","4.367647492378533","10","113","4","22097","ENSG00000198363,ENSG00000143318,ENSG00000186439,ENSG00000118729"
"GO:CC","membrane protein complex","GO:0098796","false","0.00004342608074949306","4.362249364413378","1401","113","24","22097","ENSG00000132535,ENSG00000198838,ENSG00000160691,ENSG00000088832,ENSG00000120899,ENSG00000132589,ENSG00000177885,ENSG00000116030,ENSG00000176533,ENSG00000119782,ENSG00000198363,ENSG00000078369,ENSG00000137312,ENSG00000143801,ENSG00000198626,ENSG00000196218,ENSG00000141404,ENSG00000080815,ENSG00000072062,ENSG00000160014,ENSG00000146648,ENSG00000141736,ENSG00000118729,ENSG00000127588"
"GO:CC","plasma membrane","GO:0005886","false","0.00005903813226261445","4.228867390359657","5742","113","55","22097","ENSG00000148400,ENSG00000132535,ENSG00000139549,ENSG00000198838,ENSG00000089250,ENSG00000105426,ENSG00000140368,ENSG00000109971,ENSG00000166444,ENSG00000110031,ENSG00000137486,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000050820,ENSG00000152229,ENSG00000088832,ENSG00000120899,ENSG00000132589,ENSG00000177885,ENSG00000116030,ENSG00000176533,ENSG00000198363,ENSG00000078369,ENSG00000137312,ENSG00000169083,ENSG00000197122,ENSG00000184292,ENSG00000142875,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000196218,ENSG00000180900,ENSG00000169398,ENSG00000141404,ENSG00000186439,ENSG00000183310,ENSG00000183715,ENSG00000080815,ENSG00000100077,ENSG00000173020,ENSG00000072062,ENSG00000164690,ENSG00000163501,ENSG00000160014,ENSG00000146648,ENSG00000141736,ENSG00000089159,ENSG00000138798,ENSG00000127588,ENSG00000126243,ENSG00000004468,ENSG00000103653"
"GO:CC","sarcomere","GO:0030017","false","0.0000639225871455045","4.194345656092708","220","113","10","22097","ENSG00000198838,ENSG00000088832,ENSG00000119782,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000196218,ENSG00000080815,ENSG00000160014,ENSG00000118729"
"GO:CC","monoatomic ion channel complex","GO:0034702","false","0.00006946771457139136","4.158216988808967","346","113","12","22097","ENSG00000132535,ENSG00000198838,ENSG00000088832,ENSG00000120899,ENSG00000116030,ENSG00000119782,ENSG00000198363,ENSG00000198626,ENSG00000196218,ENSG00000072062,ENSG00000160014,ENSG00000118729"
"GO:CC","cell projection","GO:0042995","true","0.00006987252691400713","4.15569355036287","2389","113","32","22097","ENSG00000132535,ENSG00000089250,ENSG00000105426,ENSG00000140368,ENSG00000109971,ENSG00000110031,ENSG00000137486,ENSG00000141738,ENSG00000050820,ENSG00000120899,ENSG00000132589,ENSG00000189350,ENSG00000078369,ENSG00000165059,ENSG00000137312,ENSG00000197122,ENSG00000142875,ENSG00000143801,ENSG00000142949,ENSG00000180900,ENSG00000169398,ENSG00000080815,ENSG00000100077,ENSG00000173020,ENSG00000072062,ENSG00000160014,ENSG00000146648,ENSG00000141736,ENSG00000089159,ENSG00000127947,ENSG00000127588,ENSG00000126243"
"GO:CC","focal adhesion","GO:0005925","true","0.00008217866095616287","4.085240939541504","422","113","13","22097","ENSG00000109971,ENSG00000110031,ENSG00000141738,ENSG00000160691,ENSG00000050820,ENSG00000120899,ENSG00000132589,ENSG00000137312,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000089159,ENSG00000127947"
"GO:CC","cell-substrate junction","GO:0030055","false","0.00010726236657662679","3.969552625237657","432","113","13","22097","ENSG00000109971,ENSG00000110031,ENSG00000141738,ENSG00000160691,ENSG00000050820,ENSG00000120899,ENSG00000132589,ENSG00000137312,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000089159,ENSG00000127947"
"GO:CC","myofibril","GO:0030016","false","0.00015391023119253042","3.812732509455266","242","113","10","22097","ENSG00000198838,ENSG00000088832,ENSG00000119782,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000196218,ENSG00000080815,ENSG00000160014,ENSG00000118729"
"GO:CC","terminal cisterna","GO:0014802","false","0.00016739868768075007","3.7762479509738385","4","113","3","22097","ENSG00000088832,ENSG00000143318,ENSG00000196218"
"GO:CC","smooth endoplasmic reticulum","GO:0005790","true","0.00018612140602374254","3.7302036753196948","32","113","5","22097","ENSG00000198838,ENSG00000143318,ENSG00000198626,ENSG00000196218,ENSG00000080815"
"GO:CC","contractile fiber","GO:0043292","false","0.00022281568727460635","3.6520542360433628","252","113","10","22097","ENSG00000198838,ENSG00000088832,ENSG00000119782,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000196218,ENSG00000080815,ENSG00000160014,ENSG00000118729"
"GO:CC","anchoring junction","GO:0070161","false","0.00024708367111924947","3.6071559546267666","905","113","18","22097","ENSG00000148400,ENSG00000132535,ENSG00000109971,ENSG00000110031,ENSG00000141738,ENSG00000160691,ENSG00000050820,ENSG00000120899,ENSG00000132589,ENSG00000177885,ENSG00000137312,ENSG00000197122,ENSG00000180900,ENSG00000169398,ENSG00000146648,ENSG00000089159,ENSG00000127947,ENSG00000103653"
"GO:CC","cytosol","GO:0005829","false","0.00024875801597697915","3.6042229156536827","5487","113","52","22097","ENSG00000148400,ENSG00000132535,ENSG00000089250,ENSG00000105426,ENSG00000140368,ENSG00000109971,ENSG00000110031,ENSG00000133835,ENSG00000137486,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000175470,ENSG00000050820,ENSG00000139197,ENSG00000152229,ENSG00000088832,ENSG00000120899,ENSG00000213965,ENSG00000177885,ENSG00000116030,ENSG00000119782,ENSG00000078369,ENSG00000165059,ENSG00000169083,ENSG00000197122,ENSG00000162521,ENSG00000184292,ENSG00000142875,ENSG00000203791,ENSG00000169398,ENSG00000108175,ENSG00000186439,ENSG00000100077,ENSG00000173020,ENSG00000072062,ENSG00000171806,ENSG00000170606,ENSG00000164690,ENSG00000162928,ENSG00000161533,ENSG00000156521,ENSG00000150787,ENSG00000144401,ENSG00000141736,ENSG00000140876,ENSG00000089159,ENSG00000137727,ENSG00000136159,ENSG00000127947,ENSG00000108788,ENSG00000103653"
"GO:CC","peroxisome","GO:0005777","false","0.00027548775007820385","3.5598977078529224","146","113","8","22097","ENSG00000133835,ENSG00000139197,ENSG00000213965,ENSG00000162928,ENSG00000161533,ENSG00000156521,ENSG00000140876,ENSG00000112874"
"GO:CC","microbody","GO:0042579","false","0.00027548775007820385","3.5598977078529224","146","113","8","22097","ENSG00000133835,ENSG00000139197,ENSG00000213965,ENSG00000162928,ENSG00000161533,ENSG00000156521,ENSG00000140876,ENSG00000112874"
"GO:CC","transporter complex","GO:1990351","false","0.00029067939190226673","3.5365857570165726","472","113","13","22097","ENSG00000132535,ENSG00000198838,ENSG00000088832,ENSG00000120899,ENSG00000116030,ENSG00000119782,ENSG00000198363,ENSG00000198626,ENSG00000196218,ENSG00000072062,ENSG00000162928,ENSG00000160014,ENSG00000118729"
"GO:CC","cell junction","GO:0030054","false","0.0005647737407125492","3.2481255041105666","2230","113","29","22097","ENSG00000148400,ENSG00000132535,ENSG00000089250,ENSG00000105426,ENSG00000109971,ENSG00000110031,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000050820,ENSG00000120899,ENSG00000132589,ENSG00000177885,ENSG00000078369,ENSG00000137312,ENSG00000197122,ENSG00000143801,ENSG00000180900,ENSG00000169398,ENSG00000080815,ENSG00000100077,ENSG00000173020,ENSG00000072062,ENSG00000146648,ENSG00000141736,ENSG00000089159,ENSG00000127947,ENSG00000126243,ENSG00000103653"
"GO:CC","extrinsic component of cytoplasmic side of plasma membrane","GO:0031234","false","0.0005991379304621902","3.2224731850516397","72","113","6","22097","ENSG00000132535,ENSG00000176533,ENSG00000078369,ENSG00000197122,ENSG00000141404,ENSG00000127588"
"GO:CC","cytoplasm","GO:0005737","false","0.0007376582369224675","3.1321448037553163","12345","113","87","22097","ENSG00000148400,ENSG00000132535,ENSG00000139549,ENSG00000198838,ENSG00000157322,ENSG00000145687,ENSG00000089250,ENSG00000105426,ENSG00000103254,ENSG00000140368,ENSG00000109971,ENSG00000166444,ENSG00000110031,ENSG00000133835,ENSG00000137486,ENSG00000203740,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000237172,ENSG00000175470,ENSG00000050820,ENSG00000139197,ENSG00000153485,ENSG00000152229,ENSG00000088832,ENSG00000120899,ENSG00000213965,ENSG00000204256,ENSG00000132589,ENSG00000177885,ENSG00000116030,ENSG00000119782,ENSG00000178372,ENSG00000189350,ENSG00000198363,ENSG00000078369,ENSG00000169717,ENSG00000165059,ENSG00000137312,ENSG00000169083,ENSG00000197122,ENSG00000162521,ENSG00000184292,ENSG00000142875,ENSG00000203791,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000196218,ENSG00000139160,ENSG00000166321,ENSG00000180900,ENSG00000168214,ENSG00000188322,ENSG00000169398,ENSG00000108175,ENSG00000186439,ENSG00000080815,ENSG00000100077,ENSG00000173020,ENSG00000072062,ENSG00000171806,ENSG00000169885,ENSG00000170606,ENSG00000164690,ENSG00000163501,ENSG00000162928,ENSG00000161533,ENSG00000160014,ENSG00000156521,ENSG00000150787,ENSG00000146648,ENSG00000144401,ENSG00000141736,ENSG00000140876,ENSG00000089159,ENSG00000138798,ENSG00000118729,ENSG00000137727,ENSG00000136943,ENSG00000136159,ENSG00000130726,ENSG00000127947,ENSG00000108788,ENSG00000112874,ENSG00000103653"
"GO:CC","cell periphery","GO:0071944","false","0.0009723897535847797","3.0121596261193586","6228","113","55","22097","ENSG00000148400,ENSG00000132535,ENSG00000139549,ENSG00000198838,ENSG00000089250,ENSG00000105426,ENSG00000140368,ENSG00000109971,ENSG00000166444,ENSG00000110031,ENSG00000137486,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000050820,ENSG00000152229,ENSG00000088832,ENSG00000120899,ENSG00000132589,ENSG00000177885,ENSG00000116030,ENSG00000176533,ENSG00000198363,ENSG00000078369,ENSG00000137312,ENSG00000169083,ENSG00000197122,ENSG00000184292,ENSG00000142875,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000196218,ENSG00000180900,ENSG00000169398,ENSG00000141404,ENSG00000186439,ENSG00000183310,ENSG00000183715,ENSG00000080815,ENSG00000100077,ENSG00000173020,ENSG00000072062,ENSG00000164690,ENSG00000163501,ENSG00000160014,ENSG00000146648,ENSG00000141736,ENSG00000089159,ENSG00000138798,ENSG00000127588,ENSG00000126243,ENSG00000004468,ENSG00000103653"
"GO:CC","transmembrane transporter complex","GO:1902495","false","0.0009753681950043914","3.0108314100724116","445","113","12","22097","ENSG00000132535,ENSG00000198838,ENSG00000088832,ENSG00000120899,ENSG00000116030,ENSG00000119782,ENSG00000198363,ENSG00000198626,ENSG00000196218,ENSG00000072062,ENSG00000160014,ENSG00000118729"
"GO:CC","extrinsic component of plasma membrane","GO:0019897","false","0.0014628668413975041","2.8347952040716917","129","113","7","22097","ENSG00000132535,ENSG00000176533,ENSG00000078369,ENSG00000197122,ENSG00000180900,ENSG00000141404,ENSG00000127588"
"GO:CC","postsynapse","GO:0098794","true","0.0019117888205880296","2.718560082310216","650","113","14","22097","ENSG00000132535,ENSG00000089250,ENSG00000105426,ENSG00000109971,ENSG00000141480,ENSG00000120899,ENSG00000197122,ENSG00000180900,ENSG00000169398,ENSG00000080815,ENSG00000100077,ENSG00000173020,ENSG00000072062,ENSG00000126243"
"GO:CC","plasma membrane bounded cell projection","GO:0120025","false","0.0026268221195314668","2.5805693353302286","2277","113","28","22097","ENSG00000132535,ENSG00000089250,ENSG00000105426,ENSG00000140368,ENSG00000109971,ENSG00000137486,ENSG00000050820,ENSG00000120899,ENSG00000132589,ENSG00000189350,ENSG00000078369,ENSG00000165059,ENSG00000137312,ENSG00000197122,ENSG00000142875,ENSG00000143801,ENSG00000142949,ENSG00000180900,ENSG00000169398,ENSG00000080815,ENSG00000173020,ENSG00000072062,ENSG00000160014,ENSG00000146648,ENSG00000141736,ENSG00000089159,ENSG00000127588,ENSG00000126243"
"GO:CC","sarcolemma","GO:0042383","false","0.002630184872153075","2.580013724463029","141","113","7","22097","ENSG00000198838,ENSG00000089250,ENSG00000137312,ENSG00000143318,ENSG00000198626,ENSG00000196218,ENSG00000080815"
"GO:CC","cAMP-dependent protein kinase complex","GO:0005952","true","0.0034502694819260266","2.462146983204158","9","113","3","22097","ENSG00000165059,ENSG00000142875,ENSG00000072062"
"GO:CC","glutamatergic synapse","GO:0098978","true","0.0037014233629218025","2.4316312381512177","424","113","11","22097","ENSG00000132535,ENSG00000105426,ENSG00000141480,ENSG00000120899,ENSG00000132589,ENSG00000137312,ENSG00000197122,ENSG00000180900,ENSG00000080815,ENSG00000072062,ENSG00000126243"
"GO:CC","membrane raft","GO:0045121","true","0.005804219345566399","2.236256183627632","289","113","9","22097","ENSG00000089250,ENSG00000132589,ENSG00000137312,ENSG00000197122,ENSG00000143801,ENSG00000080815,ENSG00000072062,ENSG00000164690,ENSG00000146648"
"GO:CC","membrane microdomain","GO:0098857","false","0.005964785402369075","2.2244051765105617","290","113","9","22097","ENSG00000089250,ENSG00000132589,ENSG00000137312,ENSG00000197122,ENSG00000143801,ENSG00000080815,ENSG00000072062,ENSG00000164690,ENSG00000146648"
"GO:CC","ryanodine receptor complex","GO:1990425","false","0.008361569336415717","2.077712204596505","2","113","2","22097","ENSG00000088832,ENSG00000196218"
"GO:CC","Shc-EGFR complex","GO:0070435","false","0.008361569336415717","2.077712204596505","2","113","2","22097","ENSG00000160691,ENSG00000146648"
"GO:CC","presynapse","GO:0098793","true","0.010424286130120069","1.981953676437183","564","113","12","22097","ENSG00000132535,ENSG00000105426,ENSG00000109971,ENSG00000120899,ENSG00000137312,ENSG00000143801,ENSG00000180900,ENSG00000080815,ENSG00000100077,ENSG00000173020,ENSG00000141736,ENSG00000126243"
"GO:CC","heterotrimeric G-protein complex","GO:0005834","false","0.010857666303761603","1.9642635099507337","36","113","4","22097","ENSG00000176533,ENSG00000078369,ENSG00000141404,ENSG00000127588"
"GO:CC","uropod","GO:0001931","false","0.01157314509347112","1.9365486020572258","13","113","3","22097","ENSG00000140368,ENSG00000132589,ENSG00000137312"
"GO:CC","cell trailing edge","GO:0031254","false","0.014674575086602413","1.833434465222804","14","113","3","22097","ENSG00000140368,ENSG00000132589,ENSG00000137312"
"GO:CC","neuromuscular junction","GO:0031594","true","0.01827996265174087","1.7380246959194423","80","113","5","22097","ENSG00000132535,ENSG00000143801,ENSG00000080815,ENSG00000072062,ENSG00000141736"
"GO:CC","GTPase complex","GO:1905360","false","0.02014986124057163","1.695727940225678","42","113","4","22097","ENSG00000176533,ENSG00000078369,ENSG00000141404,ENSG00000127588"
"GO:CC","cell leading edge","GO:0031252","false","0.022265810672602856","1.6523614880814343","427","113","10","22097","ENSG00000140368,ENSG00000050820,ENSG00000120899,ENSG00000132589,ENSG00000137312,ENSG00000197122,ENSG00000180900,ENSG00000146648,ENSG00000141736,ENSG00000089159"
"GO:CC","MAML1-RBP-Jkappa- ICN1 complex","GO:0002193","true","0.025000694956851383","1.6020479188587298","3","113","2","22097","ENSG00000148400,ENSG00000168214"
